run,subject_id,n_trials,held_out_sample_signature,accuracy,balanced_accuracy,macro_f1
kernel_k13,65,158,0d143da414aa13b6994a9eae491bf7ec07f07d184fd4fbb9de35e155b685ec64,0.7658227848101266,0.6378321256038647,0.6675545738045737
kernel_k13,66,158,24ff9eb02511adadd026142b6781176e239b8f3285d1998d2b1e16fdfad18ab9,0.6455696202531646,0.4719148001756697,0.49229975559266603
kernel_k13,67,157,940caf84657e7674b0cb0d12c608bc3408b3bfa3def0cdb552a13df51947f86a,0.4840764331210191,0.45911286780851995,0.3990871954842543
kernel_k13,68,158,7b3e814e8ea1f64ab4640cc106baa89b2aee5f397c92123106aa5d22502ba8f2,0.7658227848101266,0.6914690382081686,0.7024178899868624
kernel_k13,69,158,249b490abfa5998646ea787074efd0f0096c6758d1ad546eb7da16139ff5cfa8,0.7341772151898734,0.6247239475500345,0.6388283202872869
kernel_k13,70,157,73e0fd72f6c1ac6793b1e52a472f9f5072ee0742a62ca09b306d8364444d8f32,0.7770700636942676,0.7360013175230566,0.7199312147062358
kernel_k13,71,157,c325e5bcf6b468535834dab9018976cc159ae9c10de88bb652e9ef4a3c3c09b8,0.6878980891719745,0.5617149758454106,0.5763495276653171
kernel_k13,72,154,c3a4f7e32ff0fbd7d4a0e7db6e3d82382f7d79c96d803e8b19ec2aff8e1c73a1,0.6623376623376623,0.5393578643578644,0.5341982428461495
kernel_k13,73,153,ba20816828c6a955f16a698597e9acdbc0cbe11c28467a1a591e343c51853a0d,0.7647058823529411,0.6261904761904762,0.6521976242669248
kernel_k13,74,154,9598372f8fc378d394fc11af80977386e0b86c9a55dc65f058767af396672a35,0.6363636363636364,0.5680014430014431,0.5585138914658365
kernel_k13,75,159,7c1cbde36592800b343f641f6f27c3c31ad5a24f9d86f59399352689f41fda05,0.4968553459119497,0.3013916337285903,0.29534455376039537
kernel_k13,76,153,98bc520f09f12c0000d8b3418173f321e74bd17f189314ef3c288bd9888d319e,0.6143790849673203,0.5075396825396825,0.5054939640305494
kernel_k13,77,158,40e5dc157d4e182394bc15f5d11e66df8cc0f2d200e00176b9824ffeaa63f829,0.6392405063291139,0.5252458592132505,0.5030171560126635
kernel_k13,78,158,4b625b01c114cf21338b4d7ff0aa7a985c6cf806f9d4baa1c1e6e07f3c9094d3,0.5949367088607594,0.4087395696091348,0.4086167800453515
kernel_k13,79,159,20e6c6b2fe501d11255fbf0e3e98086c478e25e6611a2a7ab7ce76719a0ec03a,0.6540880503144654,0.550236056214317,0.5367410093019849
kernel_k13,80,156,3b0f7aab843de5b71471c0153ee8f9f9f31128e933224efef6234783e1205c1c,0.7115384615384616,0.6089089654307045,0.6062713424270407
kernel_k13,81,158,cfeaf253ef337cfb1532148d6688c997d49e1659ec4c0ad7693330822061ec23,0.7341772151898734,0.5633069828722003,0.5862921348776722
kernel_k13,82,156,2635a0df764a2c85c22cb04a6df79f532556cfa17e2bd47450494632f34cbd69,0.6987179487179487,0.5404997176736307,0.5719306154024492
kernel_k13,83,158,f25c46fd679f019d8fcb18fa3fa425785a4b73b09289de98764ae64763ec556a,0.6139240506329114,0.34276460254721125,0.32114634399124187
kernel_k13,84,158,9b1f189530b1b5963e40c18df61af0aace5e8efa996dcfe5240d816519aadfd6,0.6455696202531646,0.5143500219587176,0.532415331681646
kernel_k13,85,157,8250532f56b065e3d27a221ba57d1649cf018d83edca5840f71cbd6d7f83589a,0.7070063694267515,0.5281071585419411,0.5596320346320347
kernel_k13,86,159,41571d1afe7b2e66e17798874869545ac6297955e70dccad7db0144ebd882179,0.8427672955974843,0.7698726394378568,0.7941193853427897
kernel_k13,87,157,55ad47fd220f7d0307389a4991d250ec05c7c30a170c321a1b69d749117339c6,0.535031847133758,0.45211901624945106,0.44453415894438714
kernel_k13,90,158,8a7d9027df54d6ed813c5a441203642f92fc71a233247137e716ab0f2be37f7d,0.7531645569620253,0.6187088274044796,0.6350894424755548
kernel_k13,91,158,2ba8409bd6ebcc4a4b934e9f2ef515bab9f14b8e419509aaed1c8348e04d8b0b,0.7658227848101266,0.6110452349582784,0.6634768740031898
kernel_k13,93,157,4b171574850cf59edae9783ecc5b8a6e5e31285b08891c7cf921f31661968414,0.643312101910828,0.5331906016688626,0.535476707060029
kernel_k13,94,158,d7ababb6686700237bcae59fa707ff53b8279d19ab235fa1784543761e9d4a92,0.740506329113924,0.6323012736056215,0.6395547585619314
kernel_k13,95,158,046a5496c6e44037396f4465891283c1d1d1567b5b65415e24684c2b076223bf,0.6455696202531646,0.5457290294246816,0.5427750354220943
kernel_k13,96,159,76d47bd905e75fd08f990055045cd0e9898b1638fa86600d9f8ede715389e2ca,0.7295597484276729,0.6689339042599912,0.6581241066791674
kernel_k13,97,157,c637865a6d4cdf64bf41afac4696e071d9b628503b76e24cd97de8b7d5846b3c,0.7006369426751592,0.5758563899868248,0.5827754952533019
kernel_k13,98,159,77c20773e2b3eb78ce5c0f017be3547ac1eeac74388a167ff6eefa847674ba8b,0.6855345911949685,0.6122008124725516,0.6012540661736756
kernel_k13,99,159,37a01d1cb1e0602f0b064f6af3dd3eacba03b061b758a77739a409ba0a074355,0.5283018867924528,0.3334403820816864,0.3203120387940122
kernel_k13,101,156,4e3628ae01b799524340b14b3ff090a50207e63a45e384b6fe63b537e853d33f,0.8782051282051282,0.8475563084258736,0.8340232603981864
kernel_k13,102,154,31b3f297a856d793fa66cef18cfa2739e78116ee34ab9fcd8d090fb251f9ef22,0.7402597402597403,0.6473304473304473,0.6479743070168602
kernel_k13,103,158,f38b966e739ae8583b164c236632188c0f9952e81261baee509aa002c555fe20,0.7151898734177216,0.5701690821256038,0.6107591490046015
kernel_k13,105,156,89adde456b0f1ccf1fd165125603905c0339ede8c39050c3102ae76fb4c7301a,0.6794871794871795,0.6820079678775331,0.650828664799253
kernel_k13,106,157,b9c948da90fd49d3da76b364d94243b22c39ace5d61b7b7f22dd015a46528641,0.6305732484076433,0.4073051948051948,0.3978564992649499
kernel_k13,107,158,0f3fa893f05476ffe27a45498f98f724b91a56ff51b3e424ddd42fa71229b21e,0.5822784810126582,0.38838854382332644,0.3908945221445222
kernel_k13,108,158,d6b72f176a93aaa80c91f40530e15c3a56c44b73efe9ac49c7fa633c74343cb1,0.5886075949367089,0.3731005709266578,0.383097366411134
kernel_k13,109,157,887398fc40c3b0c5646c24dad9bdcf91d8295edaf736071158afd4913aa11768,0.5095541401273885,0.39146903820816864,0.39732496431916575
kernel_k7,1,159,f0f374bdb65b66270143f95dc883ff969bbca21a7e5840b18447387543374c12,0.7547169811320755,0.6659612428634167,0.6575772200772201
kernel_k7,2,156,0b5b52118db02c845fddd933ac2b00078b23b6fb2a5e1f2c95cf24aef6dced80,0.6794871794871795,0.5837756446452098,0.5854474982381959
kernel_k7,3,159,a465948981873e5775ad5dc9ee08251b1cb82e5bf67c7d2f94a06cb4b1373606,0.710691823899371,0.5212066315327185,0.536123047972138
kernel_k7,4,158,73e74f0988741323d2fd50ae3a4c4534c01ae03ed4d6b699cf2fdd0c95bd7f6f,0.8164556962025317,0.7122090469916557,0.7446061898021364
kernel_k7,5,157,8d30e94def8e08e4f183ea3e491ee18d083b574f97bffc87cd1a459cf43ac742,0.6178343949044586,0.4323683261183261,0.44488549372270303
kernel_k7,6,158,c2f828a0a81089c4ec546c097339e134e8b1408bb1d64daaa3426d5e00d4260b,0.7025316455696202,0.6147774327122153,0.5964400771416062
kernel_k7,7,158,72998d66d8da405531c4cb78589f297e8d2dc37c0e7b2a975e6bbb47204e2106,0.8734177215189873,0.8463548528765921,0.837127858187239
kernel_k7,8,157,ec434ac1fd1c0c2c1cd7b7cd2ebe5a1ff21ade5ec2d4a9fca69a73d618d8e0f2,0.5987261146496815,0.4651954325867369,0.4659098160840321
kernel_k7,9,157,8b8bc6111e6e30a4378aefeb7a8cdf57f737128c78208597bbe285a882bd785a,0.7388535031847133,0.6348935786435785,0.645039470333588
kernel_k7,10,157,dcb2a55a0c36a61a9c8541cedc78686ba125bae920cdaf3b708c5a58ad9e96f0,0.7579617834394905,0.7059613997113997,0.6980580757802012
kernel_k7,11,158,b7c137e62da531d94ce4877362c930a5fb1054daa4bda94eff7df999321bd413,0.6265822784810127,0.4974308300395257,0.4620409604519774
kernel_k7,12,158,fef32dd3c5eedd68618520025506b930db3486be2a81c8891af0227165f73160,0.6582278481012658,0.5452337819185645,0.5669491394755284
kernel_k7,13,158,635776fc6ffdd53c204a95a2786cb7565635d88287173e7c2a34f1d0c43991c1,0.6708860759493671,0.6073671497584541,0.598966137052441
kernel_k7,14,156,f9c49c03899f165aededea9503edd0affe516a9d4314bfa2a919fec0b52cc858,0.6858974358974359,0.5422375933245499,0.5630465634510249
kernel_k7,15,158,a290f46872d32914bdec63cf75b37a3bed5b04ec3190352ec5b28e2f47146393,0.8987341772151899,0.856477821695213,0.8572364665384475
kernel_k7,16,156,7638737754e7ce4b31ca13661b680055431b8e5f05062418ca6b6179dd14756f,0.6217948717948718,0.41514524123219776,0.43247836448012045
kernel_k7,17,156,0d2e7d83e2af72f2bf3acf6b893d7513ce3d4e296994790540309dcc11a6d6a6,0.717948717948718,0.591856452726018,0.6219251093781757
kernel_k7,18,158,c0141666680d88f39716f84cd850dff30ac5d7a1090d61b7d2b3dcaadbfe464f,0.9240506329113924,0.9090360122968819,0.912584407612032
kernel_k7,19,158,420d110ff10f1ac32e9e615a40c18d708a36d10df32e892e1362dec6aa163120,0.7025316455696202,0.6131642512077295,0.6102461209202783
kernel_k7,20,157,79492e9ad59ea258dfed0026a2f2b085db25472cdfc0b4765513c633136fef08,0.8089171974522293,0.7307422046552482,0.7281732848178031
kernel_k7,21,156,195c9a4715ab76d642d2b6bd5f4fe4ea4210ae48c7868839248ee747faa0a8ca,0.6282051282051282,0.3713293650793651,0.38683763835893653
kernel_k7,22,159,cc762e1403ec119d7e76ae305a184fbdfaec55a7fe6c30f12989c36301f6cb9e,0.8553459119496856,0.7648852657004831,0.7816058146722765
kernel_k7,23,157,23c3f3ca9710b672d70f19eb0f609e0e322934847747f485cd1cb0b5b0780a11,0.6751592356687898,0.5208278436539306,0.5365898512515054
kernel_k7,24,158,bea816d44836810f382adb5363722274bc3cf4552741c51baa9ff3cf8bbfc4cd,0.5886075949367089,0.3235617039964866,0.2979942511192511
kernel_k7,25,156,0dd93b2539b82ca64fe434df01185e6b9c2bc2f11e8362aad6f263547b4b734c,0.5961538461538461,0.3555304598782859,0.34463696369636965
kernel_k7,26,159,14e31386e0570d367d9bf7e424636871085aa5d3ed5329db7c86a553ab4d8fb4,0.5849056603773585,0.35892857142857143,0.36027067621693787
kernel_k7,27,158,ff3b33c2a275cce53908904c4cb548e8f5ea96745bcb172a1e990645539b37ad,0.6329113924050633,0.523989898989899,0.5306539857851409
kernel_k7,28,157,9d581e872a3dc1381bdd9c8bd841991f21475052eda0c1b01666fca4e0c0ebf7,0.6114649681528662,0.46117698726394385,0.4701122834476304
kernel_k7,29,158,0dfa42cb21e283bfa78b66f5e829fdc15f664454d6aa91bc8f9e6e330e73d583,0.7151898734177216,0.5807312252964427,0.5697496947496947
kernel_k7,30,156,d82f870da5ffebcaa0f56ea50876f4c5bfeaff1d35429438348368c993bd38fb,0.7243589743589743,0.629265873015873,0.6346233434085097
kernel_k7,31,157,25a6ff834addf2ea143b25b0d0264ad48b8d9b2b7cc373698f50ed75a22bfe1e,0.6050955414012739,0.42454984628897674,0.4469622296422888
kernel_k7,32,158,1704ee301fb550f9fa540aa1ae745332b76b7270e8d1ec8f4b3dd0d57a4aeb53,0.9050632911392406,0.8352096273291926,0.869331851325858
kernel_k7,33,158,250b427d3042682e624d397fc6453373f38f74e172cc81a1eccaab381e69d43d,0.7341772151898734,0.5537329819938516,0.5876423979872256
kernel_k7,34,154,652ac94695799bdf51ac4406af328465f9f092eb1962f0ecf23ab93b4d4c35ad,0.7142857142857143,0.5642857142857143,0.5699370709382151
kernel_k7,35,156,1cbec336ef4d6d2e6e3bfec0b90fd322be71757b3d9c5c3ed0dba897e5a59947,0.8461538461538461,0.7764822134387351,0.7915271264108474
kernel_k7,36,158,67afb2a1ac68e66a76f56157b4eb4a8ccea4fbeafc5864d1951d4b9c9640621c,0.6962025316455697,0.5027228809837505,0.5203713527851459
kernel_k7,37,154,5fdc52b1f738a00655c51cfce62ff37250f0f630e83874560d991b81f5042052,0.7402597402597403,0.6204906204906204,0.6353073373533732
kernel_k7,38,157,87a1d240786fb6c821fe2efb5e0884f625290c8b28280c98e0cac146d0b7877d,0.47770700636942676,0.33563899868247693,0.3315396464633947
kernel_k7,39,157,19343df9087950448f724ef134bb9d10feb9e09568652d777e0fcdc9a79c5d3a,0.6178343949044586,0.411945542380325,0.4292504521349968
kernel_k7,40,158,78f3dca5442ed8ddd771eb796512543084c6e72a99cedfc27df7c7604d339492,0.7658227848101266,0.8151397515527949,0.7562188541774065
kernel_k7,41,156,b9866128581e65f35eed50264dd210b1a57901efac94cc77d1923a942ae16db6,0.7435897435897436,0.6383932492628145,0.6518144152695649
kernel_k7,42,156,fc9cc0311ad3daa5f95c40ef97aa6cd6907edb2e7d4ac6eed359e3d51478fff3,0.7692307692307693,0.6510806826024218,0.6691845321578841
kernel_k7,44,157,32d4c889b4881f2bbbb8b9722cb77d3d16830331dbaed85ffa3d08aa2ccdf61c,0.7261146496815286,0.5950592885375494,0.6053395588279309
kernel_k7,45,156,c09ea4e8e6628680a0ba0c5a5c4d3cbb9097f4a09c7136ce7d68d48f3ffc473e,0.7564102564102564,0.613652048434657,0.6273541497502522
kernel_k7,46,158,fb06a9ac7cfc6811fbe7741889c1c04f0bed554464c0c0174dfb107c337e92e3,0.6518987341772152,0.45949714536671055,0.4731660955236667
kernel_k7,47,157,0c35844343f8be723cf34d9de36d74c4153edb2508e14229393fe07fcf9709ad,0.5159235668789809,0.3821158008658008,0.3749289190875362
kernel_k7,48,156,327b38709d868763426f7822b69d00eae0669885e3d2d3add965ee7cb49bfefe,0.7115384615384616,0.5901138716356107,0.5893714243558675
kernel_k7,49,159,4d3f3f9e0f79dd0349c651d437d2dd8849332674e474a5ae0b0f4cd3c910a1ef,0.6477987421383647,0.46824769433465085,0.4748285486443381
kernel_k7,50,156,4e92b41704b5b076a289095a671d4eddc263fa05f0da778dc0c65f43590a95af,0.7884615384615384,0.6365722441809398,0.6646337534446426
kernel_k7,51,159,46d293cd1e6059fb96793e365441ab67bb8aacb55d00267561490e53e05f50aa,0.6918238993710691,0.47787698412698415,0.5260928443238634
kernel_k7,52,158,254bf46edda4932d2f4e1f41b13a6513e0ee840ed6191897591e7a586d60b752,0.759493670886076,0.6341485507246376,0.6492503059975521
kernel_k7,53,157,cedcb780f1d8977227578d3e87c925f4436464d550bff06fdc1244423191cc50,0.8662420382165605,0.8315327184892403,0.8331585347317221
kernel_k7,54,157,ae34fb9ac704529e79fb38d78efbec878f3138a8c368ceeb8a83f0349bcce86a,0.7961783439490446,0.716600790513834,0.7212017149517149
kernel_k7,55,157,a7629f4527bc1b1e562477afb986e82295ec09fd3fed91b59c36cfba8e6d3ead,0.8089171974522293,0.7226504172156346,0.7412561038052776
kernel_k7,56,157,143be3c310281cf95d243c515106a993bc5e303ff855b6018da11db4493b7009,0.7515923566878981,0.5970904699165569,0.618112577386771
kernel_k7,57,158,560bb705274959f046b113aa30e4267cdf67bfe39baafbd463b40059085f2dc3,0.7658227848101266,0.6993961352657004,0.7029032607518145
kernel_k7,58,157,ee221c396349fd192f4b6561d87571bda83f4644ddc505197460f8d978d9f7f5,0.6178343949044586,0.4423791486291487,0.44477272727272726
kernel_k7,59,158,50106a38a71ff293bb4192dd480e38e9932bc4a544c19bccb71410e1a1ccec8e,0.759493670886076,0.7007591442374052,0.6784175503387326
kernel_k7,60,159,a3a1c3b0b4a609dd3af8aec6d657a81eeb1a579ab2e54d6dbbb84fb376be9732,0.7232704402515723,0.6215991436100131,0.6029900124843944
kernel_k7,61,156,ed0ce21af41cd8430d058fdad11c4f21b71636e54a1def8671d304ccc49e5b08,0.6987179487179487,0.5060621745404354,0.5551463203235908
kernel_k7,62,157,e6cffdcb1d55c69c4a2717074ddd09722e4309abce7667bbff6bd6e8e4702230,0.7070063694267515,0.5003732981993851,0.539784011916584
kernel_k7,63,158,cdfd03c8cb520596b653abbe00cdb28700432617a1e9e1c0e16a584c119e54fb,0.620253164556962,0.4451141853315766,0.46313670240541444
kernel_k7,64,156,fec136b6b26986339296b7e67a370b60a0ca1c0064edc9b358ed450b4d3ed29e,0.6153846153846154,0.44132473806386846,0.4559023204722819
kernel_k7,65,158,0d143da414aa13b6994a9eae491bf7ec07f07d184fd4fbb9de35e155b685ec64,0.7025316455696202,0.551923740510697,0.5624723202935682
kernel_k7,66,158,24ff9eb02511adadd026142b6781176e239b8f3285d1998d2b1e16fdfad18ab9,0.5632911392405063,0.3700812472551603,0.3739426441372389
kernel_k7,67,157,940caf84657e7674b0cb0d12c608bc3408b3bfa3def0cdb552a13df51947f86a,0.5414012738853503,0.41493192797540623,0.40199395199395205
kernel_k7,68,158,7b3e814e8ea1f64ab4640cc106baa89b2aee5f397c92123106aa5d22502ba8f2,0.8164556962025317,0.7556324110671937,0.7460523353106984
kernel_k7,69,158,249b490abfa5998646ea787074efd0f0096c6758d1ad546eb7da16139ff5cfa8,0.7088607594936709,0.5562586266390614,0.5819885927936567
kernel_k7,70,157,73e0fd72f6c1ac6793b1e52a472f9f5072ee0742a62ca09b306d8364444d8f32,0.7770700636942676,0.7769543258673693,0.7415392996367948
kernel_k7,71,157,c325e5bcf6b468535834dab9018976cc159ae9c10de88bb652e9ef4a3c3c09b8,0.6560509554140127,0.5645037329819939,0.5614398171660742
kernel_k7,72,154,c3a4f7e32ff0fbd7d4a0e7db6e3d82382f7d79c96d803e8b19ec2aff8e1c73a1,0.7207792207792207,0.5826118326118326,0.6058460099545124
kernel_k7,73,153,ba20816828c6a955f16a698597e9acdbc0cbe11c28467a1a591e343c51853a0d,0.7189542483660131,0.5884920634920634,0.6071893803227952
kernel_k7,74,154,9598372f8fc378d394fc11af80977386e0b86c9a55dc65f058767af396672a35,0.6753246753246753,0.566955266955267,0.5684842331581462
kernel_k7,75,159,7c1cbde36592800b343f641f6f27c3c31ad5a24f9d86f59399352689f41fda05,0.5534591194968553,0.37982268335529207,0.37483348392851334
kernel_k7,76,153,98bc520f09f12c0000d8b3418173f321e74bd17f189314ef3c288bd9888d319e,0.5947712418300654,0.4718253968253968,0.4598768484894158
kernel_k7,77,158,40e5dc157d4e182394bc15f5d11e66df8cc0f2d200e00176b9824ffeaa63f829,0.6962025316455697,0.5788604209799861,0.5890647190099412
kernel_k7,78,158,4b625b01c114cf21338b4d7ff0aa7a985c6cf806f9d4baa1c1e6e07f3c9094d3,0.5886075949367089,0.39836407553798864,0.40796236924285706
kernel_k7,79,159,20e6c6b2fe501d11255fbf0e3e98086c478e25e6611a2a7ab7ce76719a0ec03a,0.6226415094339622,0.4819691480017567,0.4903247954587241
kernel_k7,80,156,3b0f7aab843de5b71471c0153ee8f9f9f31128e933224efef6234783e1205c1c,0.6602564102564102,0.5349833741138088,0.5382984790579892
kernel_k7,81,158,cfeaf253ef337cfb1532148d6688c997d49e1659ec4c0ad7693330822061ec23,0.7658227848101266,0.6267347386912604,0.6710035913990362
kernel_k7,82,156,2635a0df764a2c85c22cb04a6df79f532556cfa17e2bd47450494632f34cbd69,0.7051282051282052,0.5787502352719743,0.6054794300718729
kernel_k7,83,158,f25c46fd679f019d8fcb18fa3fa425785a4b73b09289de98764ae64763ec556a,0.6075949367088608,0.35666447079490554,0.33891586653423095
kernel_k7,84,158,9b1f189530b1b5963e40c18df61af0aace5e8efa996dcfe5240d816519aadfd6,0.6518987341772152,0.5080478700043918,0.5352852852852853
kernel_k7,85,157,8250532f56b065e3d27a221ba57d1649cf018d83edca5840f71cbd6d7f83589a,0.7006369426751592,0.5157553798858147,0.5415524971976585
kernel_k7,86,159,41571d1afe7b2e66e17798874869545ac6297955e70dccad7db0144ebd882179,0.8113207547169812,0.7559425779534475,0.7732097918096544
kernel_k7,87,157,55ad47fd220f7d0307389a4991d250ec05c7c30a170c321a1b69d749117339c6,0.5605095541401274,0.46174791392182696,0.44946428571428576
kernel_k7,90,158,8a7d9027df54d6ed813c5a441203642f92fc71a233247137e716ab0f2be37f7d,0.7658227848101266,0.6318620992534036,0.653069629605529
kernel_k7,91,158,2ba8409bd6ebcc4a4b934e9f2ef515bab9f14b8e419509aaed1c8348e04d8b0b,0.7151898734177216,0.5726394378568291,0.599627984402016
kernel_k7,93,157,4b171574850cf59edae9783ecc5b8a6e5e31285b08891c7cf921f31661968414,0.6369426751592356,0.5117588932806325,0.507318088217351
kernel_k7,94,158,d7ababb6686700237bcae59fa707ff53b8279d19ab235fa1784543761e9d4a92,0.7848101265822784,0.6512516469038208,0.675024975024975
kernel_k7,95,158,046a5496c6e44037396f4465891283c1d1d1567b5b65415e24684c2b076223bf,0.6645569620253164,0.5641304347826087,0.5622962243673959
kernel_k7,96,159,76d47bd905e75fd08f990055045cd0e9898b1638fa86600d9f8ede715389e2ca,0.6855345911949685,0.5735534694773825,0.5702373577073729
kernel_k7,97,157,c637865a6d4cdf64bf41afac4696e071d9b628503b76e24cd97de8b7d5846b3c,0.7261146496815286,0.6016688625384278,0.6128071253071252
kernel_k7,98,159,77c20773e2b3eb78ce5c0f017be3547ac1eeac74388a167ff6eefa847674ba8b,0.5849056603773585,0.5115667545015371,0.48816564630549003
kernel_k7,99,159,37a01d1cb1e0602f0b064f6af3dd3eacba03b061b758a77739a409ba0a074355,0.5031446540880503,0.3285271190162495,0.32922803141875306
kernel_k7,101,156,4e3628ae01b799524340b14b3ff090a50207e63a45e384b6fe63b537e853d33f,0.8333333333333334,0.8184908087082,0.796747746202836
kernel_k7,102,154,31b3f297a856d793fa66cef18cfa2739e78116ee34ab9fcd8d090fb251f9ef22,0.7077922077922078,0.6441919191919192,0.6147786031702562
kernel_k7,103,158,f38b966e739ae8583b164c236632188c0f9952e81261baee509aa002c555fe20,0.6645569620253164,0.4993961352657005,0.5234743836335023
kernel_k7,105,156,89adde456b0f1ccf1fd165125603905c0339ede8c39050c3102ae76fb4c7301a,0.6987179487179487,0.6381909153648284,0.6337171255710581
kernel_k7,106,157,b9c948da90fd49d3da76b364d94243b22c39ace5d61b7b7f22dd015a46528641,0.5987261146496815,0.35799062049062047,0.3566791681461317
kernel_k7,107,158,0f3fa893f05476ffe27a45498f98f724b91a56ff51b3e424ddd42fa71229b21e,0.5379746835443038,0.3435041407867495,0.3319955817378498
kernel_k7,108,158,d6b72f176a93aaa80c91f40530e15c3a56c44b73efe9ac49c7fa633c74343cb1,0.6455696202531646,0.4390535792709706,0.46593207260544656
kernel_k7,109,157,887398fc40c3b0c5646c24dad9bdcf91d8295edaf736071158afd4913aa11768,0.5095541401273885,0.3571256038647343,0.3602241682151823
kernel_k7_13,1,159,f0f374bdb65b66270143f95dc883ff969bbca21a7e5840b18447387543374c12,0.779874213836478,0.7013888888888888,0.6906244394472787
kernel_k7_13,2,156,0b5b52118db02c845fddd933ac2b00078b23b6fb2a5e1f2c95cf24aef6dced80,0.6794871794871795,0.5069028797289666,0.5445731137983648
kernel_k7_13,3,159,a465948981873e5775ad5dc9ee08251b1cb82e5bf67c7d2f94a06cb4b1373606,0.6855345911949685,0.5411863197189284,0.5629462041226747
kernel_k7_13,4,158,73e74f0988741323d2fd50ae3a4c4534c01ae03ed4d6b699cf2fdd0c95bd7f6f,0.740506329113924,0.6465085638998682,0.6601870161410313
kernel_k7_13,5,157,8d30e94def8e08e4f183ea3e491ee18d083b574f97bffc87cd1a459cf43ac742,0.6687898089171974,0.5548520923520923,0.5598367795738848
kernel_k7_13,6,158,c2f828a0a81089c4ec546c097339e134e8b1408bb1d64daaa3426d5e00d4260b,0.7721518987341772,0.7568064182194616,0.7285868894100633
kernel_k7_13,7,158,72998d66d8da405531c4cb78589f297e8d2dc37c0e7b2a975e6bbb47204e2106,0.8544303797468354,0.8056543697848046,0.79458867345821
kernel_k7_13,8,157,ec434ac1fd1c0c2c1cd7b7cd2ebe5a1ff21ade5ec2d4a9fca69a73d618d8e0f2,0.6624203821656051,0.5515920070267897,0.5599943560076451
kernel_k7_13,9,157,8b8bc6111e6e30a4378aefeb7a8cdf57f737128c78208597bbe285a882bd785a,0.6369426751592356,0.5695616883116883,0.5493226600985222
kernel_k7_13,10,157,dcb2a55a0c36a61a9c8541cedc78686ba125bae920cdaf3b708c5a58ad9e96f0,0.7579617834394905,0.6748647186147186,0.677449261733304
kernel_k7_13,11,158,b7c137e62da531d94ce4877362c930a5fb1054daa4bda94eff7df999321bd413,0.6329113924050633,0.4916227492314449,0.4802932472423998
kernel_k7_13,12,158,fef32dd3c5eedd68618520025506b930db3486be2a81c8891af0227165f73160,0.689873417721519,0.5945954106280193,0.6013565891472867
kernel_k7_13,13,158,635776fc6ffdd53c204a95a2786cb7565635d88287173e7c2a34f1d0c43991c1,0.6835443037974683,0.6144049187527448,0.6156111308653682
kernel_k7_13,14,156,f9c49c03899f165aededea9503edd0affe516a9d4314bfa2a919fec0b52cc858,0.6410256410256411,0.4928477319781668,0.49675238600212085
kernel_k7_13,15,158,a290f46872d32914bdec63cf75b37a3bed5b04ec3190352ec5b28e2f47146393,0.8860759493670886,0.8832894158981116,0.8607593273778246
kernel_k7_13,16,156,7638737754e7ce4b31ca13661b680055431b8e5f05062418ca6b6179dd14756f,0.6538461538461539,0.4467469728339294,0.47325073114522076
kernel_k7_13,17,156,0d2e7d83e2af72f2bf3acf6b893d7513ce3d4e296994790540309dcc11a6d6a6,0.7692307692307693,0.6141257293431206,0.6539982578397212
kernel_k7_13,18,158,c0141666680d88f39716f84cd850dff30ac5d7a1090d61b7d2b3dcaadbfe464f,0.9240506329113924,0.9090360122968819,0.9085375026864388
kernel_k7_13,19,158,420d110ff10f1ac32e9e615a40c18d708a36d10df32e892e1362dec6aa163120,0.7088607594936709,0.566897233201581,0.5813492063492063
kernel_k7_13,20,157,79492e9ad59ea258dfed0026a2f2b085db25472cdfc0b4765513c633136fef08,0.8152866242038217,0.7163482652613087,0.7237471489084393
kernel_k7_13,21,156,195c9a4715ab76d642d2b6bd5f4fe4ea4210ae48c7868839248ee747faa0a8ca,0.6410256410256411,0.37371031746031746,0.38479388479388477
kernel_k7_13,22,159,cc762e1403ec119d7e76ae305a184fbdfaec55a7fe6c30f12989c36301f6cb9e,0.8238993710691824,0.7158294905577514,0.7562373737373737
kernel_k7_13,23,157,23c3f3ca9710b672d70f19eb0f609e0e322934847747f485cd1cb0b5b0780a11,0.6878980891719745,0.5425669740887132,0.551254808143353
kernel_k7_13,24,158,bea816d44836810f382adb5363722274bc3cf4552741c51baa9ff3cf8bbfc4cd,0.6329113924050633,0.3920509442248573,0.3767923579688286
kernel_k7_13,25,156,0dd93b2539b82ca64fe434df01185e6b9c2bc2f11e8362aad6f263547b4b734c,0.6089743589743589,0.42601010101010095,0.369872813990461
kernel_k7_13,26,159,14e31386e0570d367d9bf7e424636871085aa5d3ed5329db7c86a553ab4d8fb4,0.6163522012578616,0.37132936507936515,0.37870560811737286
kernel_k7_13,27,158,ff3b33c2a275cce53908904c4cb548e8f5ea96745bcb172a1e990645539b37ad,0.620253164556962,0.46988361879666224,0.4792851919780391
kernel_k7_13,28,157,9d581e872a3dc1381bdd9c8bd841991f21475052eda0c1b01666fca4e0c0ebf7,0.6878980891719745,0.5026021080368906,0.5260416666666666
kernel_k7_13,29,158,0dfa42cb21e283bfa78b66f5e829fdc15f664454d6aa91bc8f9e6e330e73d583,0.7468354430379747,0.6093214756258234,0.6148380721662629
